state_name,is_state,year,gender,convicts,under_trial,detenues,others
Nagaland,1,2001,Male,Hindu,10,26,1,0
Nagaland,1,2001,Male,Muslim,15,40,3,0
Nagaland,1,2001,Male,Others,0,4,0,0
Nagaland,1,2001,Male,Sikh,5,7,0,0
Nagaland,1,2002,Female,Christian,1,8,0,0
Nagaland,1,2002,Female,Hindu,0,1,0,0
Nagaland,1,2002,Female,Muslim,0,2,0,0
Nagaland,1,2002,Female,Others,0,0,0,0
Nagaland,1,2002,Female,Sikh,0,0,0,0
Nagaland,1,2002,Male,Christian,21,438,45,0
Nagaland,1,2002,Male,Hindu,2,31,3,0
Nagaland,1,2002,Male,Muslim,6,47,7,0
Nagaland,1,2002,Male,Others,0,0,0,0
Nagaland,1,2002,Male,Sikh,0,17,2,0
Nagaland,1,2003,Female,Christian,0,8,0,0
Nagaland,1,2003,Female,Hindu,0,0,0,0
Nagaland,1,2003,Female,Muslim,1,5,0,0
Nagaland,1,2003,Female,Others,0,0,0,0
Nagaland,1,2003,Female,Sikh,0,0,0,0
Nagaland,1,2003,Male,Christian,55,289,60,0
Nagaland,1,2003,Male,Hindu,10,37,3,0
Nagaland,1,2003,Male,Muslim,22,59,8,0
Nagaland,1,2003,Male,Others,0,0,0,0
Nagaland,1,2003,Male,Sikh,1,9,1,0
Nagaland,1,2004,Female,Christian,0,12,0,0
Nagaland,1,2004,Female,Hindu,0,0,0,0
Nagaland,1,2004,Female,Muslim,1,4,0,0
Nagaland,1,2004,Female,Others,0,0,0,0
Nagaland,1,2004,Female,Sikh,0,0,0,0
Nagaland,1,2004,Male,Christian,112,269,30,0
Nagaland,1,2004,Male,Hindu,10,27,0,0
Nagaland,1,2004,Male,Muslim,30,73,5,0
Nagaland,1,2004,Male,Others,8,3,3,0
Nagaland,1,2004,Male,Sikh,0,2,0,0
Nagaland,1,2005,Female,Christian,4,10,0,0
Nagaland,1,2005,Female,Hindu,0,2,0,0
Nagaland,1,2005,Female,Muslim,0,4,0,0
Nagaland,1,2005,Female,Others,0,0,0,0
Nagaland,1,2005,Female,Sikh,0,0,0,0
Nagaland,1,2005,Male,Christian,89,303,21,0
Nagaland,1,2005,Male,Hindu,3,34,0,0
Nagaland,1,2005,Male,Muslim,21,131,3,0
Nagaland,1,2005,Male,Others,0,0,0,0
Nagaland,1,2005,Male,Sikh,0,0,0,0
Nagaland,1,2006,Female,Christian,4,10,2,0
Nagaland,1,2006,Female,Hindu,0,2,0,0
Nagaland,1,2006,Female,Muslim,2,7,1,0
Nagaland,1,2006,Female,Others,0,0,0,0
Nagaland,1,2006,Female,Sikh,0,0,0,0
Nagaland,1,2006,Male,Christian,80,324,19,0
Nagaland,1,2006,Male,Hindu,8,37,0,0
Nagaland,1,2006,Male,Muslim,39,135,2,0
Nagaland,1,2006,Male,Others,0,0,0,0
Nagaland,1,2006,Male,Sikh,0,2,0,0
Nagaland,1,2007,Female,Christian,5,10,0,0
Nagaland,1,2007,Female,Hindu,0,0,0,0
Nagaland,1,2007,Female,Muslim,1,2,0,0
Nagaland,1,2007,Female,Others,0,0,0,0
Nagaland,1,2007,Female,Sikh,0,0,0,0
Nagaland,1,2007,Male,Christian,65,270,6,0
Nagaland,1,2007,Male,Hindu,5,17,0,0
Nagaland,1,2007,Male,Muslim,23,86,0,0
Nagaland,1,2007,Male,Others,0,9,0,0
Nagaland,1,2007,Male,Sikh,2,0,0,0
Nagaland,1,2008,Female,Christian,3,6,0,0
Nagaland,1,2008,Female,Hindu,0,0,0,0
Nagaland,1,2008,Female,Muslim,2,2,0,0
Nagaland,1,2008,Female,Others,1,2,0,0
Nagaland,1,2008,Female,Sikh,0,0,0,0
Nagaland,1,2008,Male,Christian,73,217,49,0
Nagaland,1,2008,Male,Hindu,11,21,0,0
Nagaland,1,2008,Male,Muslim,57,83,3,0
Nagaland,1,2008,Male,Others,13,65,11,0
Nagaland,1,2008,Male,Sikh,0,0,0,0
Nagaland,1,2009,Female,Christian,2,8,0,0
Nagaland,1,2009,Female,Hindu,0,2,0,0
Nagaland,1,2009,Female,Muslim,0,5,0,0
Nagaland,1,2009,Female,Others,0,0,0,0
Nagaland,1,2009,Female,Sikh,0,0,0,0
Nagaland,1,2009,Male,Christian,88,231,42,0
Nagaland,1,2009,Male,Hindu,38,53,0,0
Nagaland,1,2009,Male,Muslim,21,121,0,0
Nagaland,1,2009,Male,Others,3,7,0,0
Nagaland,1,2009,Male,Sikh,2,0,0,0
Nagaland,1,2010,Female,Christian,3,14,0,0
Nagaland,1,2010,Female,Hindu,0,0,0,0
Nagaland,1,2010,Female,Muslim,1,0,0,0
Nagaland,1,2010,Female,Others,0,0,0,0
Nagaland,1,2010,Female,Sikh,0,0,0,0
Nagaland,1,2010,Male,Christian,116,253,33,0
Nagaland,1,2010,Male,Hindu,13,17,0,0
Nagaland,1,2010,Male,Muslim,25,30,0,0
Nagaland,1,2010,Male,Others,2,7,0,0
Nagaland,1,2010,Male,Sikh,3,4,0,0
Nagaland,1,2011,Female,Christian,5,5,0,0
Nagaland,1,2011,Female,Hindu,2,3,1,0
Nagaland,1,2011,Female,Muslim,0,0,0,0
Nagaland,1,2011,Female,Others,0,0,0,0
Nagaland,1,2011,Female,Sikh,0,0,0,0
Nagaland,1,2011,Male,Christian,80,207,59,0
Nagaland,1,2011,Male,Hindu,21,44,6,0
Nagaland,1,2011,Male,Muslim,22,40,7,0
Nagaland,1,2011,Male,Others,0,0,0,0
Nagaland,1,2011,Male,Sikh,0,0,0,0
Nagaland,1,2012,Female,Christian,4,6,1,0
Nagaland,1,2012,Female,Hindu,1,4,0,0
Nagaland,1,2012,Female,Muslim,0,0,0,0
Nagaland,1,2012,Female,Others,0,0,0,0
Nagaland,1,2012,Female,Sikh,0,0,0,0
Nagaland,1,2012,Male,Christian,77,182,12,0
Nagaland,1,2012,Male,Hindu,25,34,6,0
Nagaland,1,2012,Male,Muslim,15,27,0,1
Nagaland,1,2012,Male,Others,3,0,0,0
Nagaland,1,2012,Male,Sikh,0,0,0,0
Nagaland,1,2013,Female,Christian,4,6,0,0
Nagaland,1,2013,Female,Hindu,0,0,0,0
Nagaland,1,2013,Female,Muslim,0,2,0,0
Nagaland,1,2013,Female,Others,0,0,0,0
Nagaland,1,2013,Female,Sikh,0,0,0,0
Nagaland,1,2013,Male,Christian,55,239,44,0
Nagaland,1,2013,Male,Hindu,15,58,4,0
Nagaland,1,2013,Male,Muslim,20,36,2,1
Nagaland,1,2013,Male,Others,0,0,0,0
Nagaland,1,2013,Male,Sikh,1,0,0,0
Orissa,1,2001,Female,Christian,1,7,0,0
Orissa,1,2001,Female,Hindu,48,231,0,0
Orissa,1,2001,Female,Muslim,3,11,0,0
Orissa,1,2001,Female,Others,0,0,0,0
Orissa,1,2001,Female,Sikh,0,0,0,0
Orissa,1,2001,Male,Christian,66,494,2,0
Orissa,1,2001,Male,Hindu,2602,7537,30,46
Orissa,1,2001,Male,Muslim,59,434,1,0
Orissa,1,2001,Male,Others,4,11,12,0
Orissa,1,2001,Male,Sikh,33,43,0,0
Orissa,1,2002,Female,Christian,1,28,0,0
Orissa,1,2002,Female,Hindu,45,141,0,0
Orissa,1,2002,Female,Muslim,3,91,0,0
Orissa,1,2002,Female,Others,0,18,0,0
Orissa,1,2002,Female,Sikh,0,14,0,0
Orissa,1,2002,Male,Christian,117,122,0,0
Orissa,1,2002,Male,Hindu,2575,7011,0,28
Orissa,1,2002,Male,Muslim,195,1853,0,18
Orissa,1,2002,Male,Others,2,207,0,0
Orissa,1,2002,Male,Sikh,37,131,0,0
Orissa,1,2003,Female,Christian,2,13,0,0
Orissa,1,2003,Female,Hindu,58,169,0,0
Orissa,1,2003,Female,Muslim,6,105,0,0
Orissa,1,2003,Female,Others,0,0,0,0
Orissa,1,2003,Female,Sikh,0,3,0,0
Orissa,1,2003,Male,Christian,141,161,0,0
Orissa,1,2003,Male,Hindu,2816,6774,0,32
Orissa,1,2003,Male,Muslim,213,2103,0,3
Orissa,1,2003,Male,Others,3,183,0,0
Orissa,1,2003,Male,Sikh,53,129,0,0
Orissa,1,2004,Female,Christian,3,9,0,0
Orissa,1,2004,Female,Hindu,61,277,0,1
Orissa,1,2004,Female,Muslim,1,7,0,0
Orissa,1,2004,Female,Others,0,0,0,0
Orissa,1,2004,Female,Sikh,0,2,0,0
Orissa,1,2004,Male,Christian,94,362,0,0
Orissa,1,2004,Male,Hindu,3399,8267,9,18
Orissa,1,2004,Male,Muslim,86,433,0,0
Orissa,1,2004,Male,Others,17,13,0,6
Orissa,1,2004,Male,Sikh,19,74,0,0
Orissa,1,2005,Female,Christian,2,7,0,0
Orissa,1,2005,Female,Hindu,85,322,0,0
Orissa,1,2005,Female,Muslim,1,13,0,0
Orissa,1,2005,Female,Others,0,0,0,0
Orissa,1,2005,Female,Sikh,0,0,0,0
Orissa,1,2005,Male,Christian,103,406,0,0
Orissa,1,2005,Male,Hindu,3892,8611,15,27
Orissa,1,2005,Male,Muslim,60,326,0,0
Orissa,1,2005,Male,Others,52,32,0,0
Orissa,1,2005,Male,Sikh,1,3,0,0
Orissa,1,2006,Female,Christian,6,9,0,0
Orissa,1,2006,Female,Hindu,85,368,0,1
Orissa,1,2006,Female,Muslim,0,8,0,0
Orissa,1,2006,Female,Others,0,1,0,0
Orissa,1,2006,Female,Sikh,0,0,0,0
Orissa,1,2006,Male,Christian,124,482,0,0
Orissa,1,2006,Male,Hindu,3995,8982,0,30
Orissa,1,2006,Male,Muslim,83,348,0,0
Orissa,1,2006,Male,Others,69,42,0,1
Orissa,1,2006,Male,Sikh,3,7,0,0
Orissa,1,2007,Female,Christian,8,26,0,0
Orissa,1,2007,Female,Hindu,92,472,0,0
Orissa,1,2007,Female,Muslim,0,18,0,0
Orissa,1,2007,Female,Others,3,1,0,0
Orissa,1,2007,Female,Sikh,0,0,0,0
Orissa,1,2007,Male,Christian,111,732,0,0
Orissa,1,2007,Male,Hindu,4012,9285,3,0
Orissa,1,2007,Male,Muslim,83,412,0,0
Orissa,1,2007,Male,Others,32,64,0,0
Orissa,1,2007,Male,Sikh,4,10,0,0
Orissa,1,2008,Female,Christian,16,8,0,0
Orissa,1,2008,Female,Hindu,102,368,0,0
Orissa,1,2008,Female,Muslim,3,23,0,0
Orissa,1,2008,Female,Others,1,2,0,0
Orissa,1,2008,Female,Sikh,0,0,0,0
Orissa,1,2008,Male,Christian,184,697,2,0
Orissa,1,2008,Male,Hindu,3759,8511,10,0
Orissa,1,2008,Male,Muslim,126,352,0,0
Orissa,1,2008,Male,Others,102,88,0,0
Orissa,1,2008,Male,Sikh,7,12,0,0
Orissa,1,2009,Female,Christian,12,24,0,0
Orissa,1,2009,Female,Hindu,93,342,0,0
Orissa,1,2009,Female,Muslim,2,21,0,0
Orissa,1,2009,Female,Others,1,4,0,0
Orissa,1,2009,Female,Sikh,0,0,0,0
Orissa,1,2009,Male,Christian,78,546,0,0
Orissa,1,2009,Male,Hindu,3611,8229,0,0
Orissa,1,2009,Male,Muslim,119,301,0,0
Orissa,1,2009,Male,Others,102,35,0,0
Orissa,1,2009,Male,Sikh,5,9,0,0
Orissa,1,2010,Female,Christian,14,21,0,0
Orissa,1,2010,Female,Hindu,95,331,0,0
Orissa,1,2010,Female,Muslim,3,20,0,0
Orissa,1,2010,Female,Others,2,4,0,0
Orissa,1,2010,Female,Sikh,0,0,0,0
Orissa,1,2010,Male,Christian,71,501,0,0
Orissa,1,2010,Male,Hindu,3572,7291,0,0
Orissa,1,2010,Male,Muslim,107,283,0,0
Orissa,1,2010,Male,Others,83,21,0,0
Orissa,1,2010,Male,Sikh,4,6,0,0
Orissa,1,2011,Female,Christian,14,21,0,0
Orissa,1,2011,Female,Hindu,93,286,0,0
Orissa,1,2011,Female,Muslim,3,20,0,0
Orissa,1,2011,Female,Others,2,4,0,0
Orissa,1,2011,Female,Sikh,0,0,0,0
Orissa,1,2011,Male,Christian,312,707,0,0
Orissa,1,2011,Male,Hindu,3090,7544,0,0
Orissa,1,2011,Male,Muslim,93,418,0,0
Orissa,1,2011,Male,Others,93,31,0,0
Orissa,1,2011,Male,Sikh,1,21,0,0
Orissa,1,2012,Female,Christian,11,21,0,0
Orissa,1,2012,Female,Hindu,89,326,0,0
Orissa,1,2012,Female,Muslim,3,20,0,0
Orissa,1,2012,Female,Others,2,4,0,0
Orissa,1,2012,Female,Sikh,0,0,0,0
Orissa,1,2012,Male,Christian,296,747,0,0
Orissa,1,2012,Male,Hindu,3074,7644,0,0
Orissa,1,2012,Male,Muslim,77,423,0,0
Orissa,1,2012,Male,Others,77,31,0,0
Orissa,1,2012,Male,Sikh,1,21,0,0
Orissa,1,2013,Female,Christian,16,32,0,0
Orissa,1,2013,Female,Hindu,99,434,0,0
Orissa,1,2013,Female,Muslim,4,30,0,0
Orissa,1,2013,Female,Others,3,13,0,0
Orissa,1,2013,Female,Sikh,0,10,0,0
Orissa,1,2013,Male,Christian,206,1077,0,0
Orissa,1,2013,Male,Hindu,3033,8434,0,0
Orissa,1,2013,Male,Muslim,70,723,0,0
Orissa,1,2013,Male,Others,75,160,0,0
Orissa,1,2013,Male,Sikh,2,52,0,0
Pondicherry,0,2001,Female,Christian,0,0,0,0
Pondicherry,0,2001,Female,Hindu,1,5,0,0
Pondicherry,0,2001,Female,Muslim,0,0,0,0
Pondicherry,0,2001,Female,Others,0,0,0,0
Pondicherry,0,2001,Female,Sikh,0,0,0,0
Pondicherry,0,2001,Male,Christian,14,27,0,0
Pondicherry,0,2001,Male,Hindu,83,110,0,0
Pondicherry,0,2001,Male,Muslim,10,12,0,0
Pondicherry,0,2001,Male,Others,0,0,0,0
Pondicherry,0,2001,Male,Sikh,0,0,0,0
Pondicherry,0,2002,Female,Christian,0,1,0,0
Pondicherry,0,2002,Female,Hindu,1,10,0,0
Pondicherry,0,2002,Female,Muslim,0,1,0,0
Pondicherry,0,2002,Female,Others,0,0,0,0
Pondicherry,0,2002,Female,Sikh,0,0,0,0
Pondicherry,0,2002,Male,Christian,9,19,0,0
Pondicherry,0,2002,Male,Hindu,118,76,0,0
Pondicherry,0,2002,Male,Muslim,6,5,0,0
Pondicherry,0,2002,Male,Others,0,0,0,0
Pondicherry,0,2002,Male,Sikh,0,0,0,0
Pondicherry,0,2003,Female,Christian,0,0,0,0
Pondicherry,0,2003,Female,Hindu,2,4,0,0
Pondicherry,0,2003,Female,Muslim,0,0,0,0
Pondicherry,0,2003,Female,Others,0,0,0,0
Pondicherry,0,2003,Female,Sikh,0,0,0,0
Pondicherry,0,2003,Male,Christian,10,15,0,0
Pondicherry,0,2003,Male,Hindu,123,113,0,0
Pondicherry,0,2003,Male,Muslim,4,7,0,0
Pondicherry,0,2003,Male,Others,0,0,0,0
Pondicherry,0,2003,Male,Sikh,0,0,0,0
Pondicherry,0,2004,Female,Christian,0,0,0,0
Pondicherry,0,2004,Female,Hindu,2,1,0,0
Pondicherry,0,2004,Female,Muslim,0,0,0,0
Pondicherry,0,2004,Female,Others,0,0,0,0
Pondicherry,0,2004,Female,Sikh,0,0,0,0
Pondicherry,0,2004,Male,Christian,6,14,0,0
Pondicherry,0,2004,Male,Hindu,99,162,0,0
Pondicherry,0,2004,Male,Muslim,2,15,0,0
Pondicherry,0,2004,Male,Others,0,0,0,0
Pondicherry,0,2004,Male,Sikh,0,0,0,0
Pondicherry,0,2005,Female,Christian,0,0,0,0
Pondicherry,0,2005,Female,Hindu,5,1,0,0
Pondicherry,0,2005,Female,Muslim,0,0,0,0
Pondicherry,0,2005,Female,Others,0,0,0,0
Pondicherry,0,2005,Female,Sikh,0,0,0,0
Pondicherry,0,2005,Male,Christian,15,13,0,0
Pondicherry,0,2005,Male,Hindu,97,151,0,0
Pondicherry,0,2005,Male,Muslim,2,4,0,0
Pondicherry,0,2005,Male,Others,0,0,0,0
Pondicherry,0,2005,Male,Sikh,0,0,0,0
Pondicherry,0,2006,Female,Christian,0,0,0,0
Pondicherry,0,2006,Female,Hindu,3,1,0,0
Pondicherry,0,2006,Female,Muslim,0,0,0,0
Pondicherry,0,2006,Female,Others,0,0,0,0
Pondicherry,0,2006,Female,Sikh,0,0,0,0
Pondicherry,0,2006,Male,Christian,11,18,0,0
Pondicherry,0,2006,Male,Hindu,94,171,0,0
Pondicherry,0,2006,Male,Muslim,1,13,0,0
Pondicherry,0,2006,Male,Others,0,0,0,0
Pondicherry,0,2006,Male,Sikh,0,0,0,0
Pondicherry,0,2007,Female,Christian,1,1,0,0
Pondicherry,0,2007,Female,Hindu,1,1,0,0
Pondicherry,0,2007,Female,Muslim,0,0,0,0
Pondicherry,0,2007,Female,Others,0,0,0,0
Pondicherry,0,2007,Female,Sikh,0,0,0,0
Pondicherry,0,2007,Male,Christian,9,17,0,0
Pondicherry,0,2007,Male,Hindu,97,203,0,0
Pondicherry,0,2007,Male,Muslim,4,12,0,0
Pondicherry,0,2007,Male,Others,0,0,0,0
Pondicherry,0,2007,Male,Sikh,0,0,0,0
Pondicherry,0,2008,Female,Christian,0,0,0,0
Pondicherry,0,2008,Female,Hindu,1,5,0,0
Pondicherry,0,2008,Female,Muslim,0,0,0,0
Pondicherry,0,2008,Female,Others,0,0,0,0
Pondicherry,0,2008,Female,Sikh,0,0,0,0
Pondicherry,0,2008,Male,Christian,4,21,0,0
Pondicherry,0,2008,Male,Hindu,87,162,0,0
Pondicherry,0,2008,Male,Muslim,2,6,0,0
Pondicherry,0,2008,Male,Others,3,9,0,0
Pondicherry,0,2008,Male,Sikh,0,0,0,0
Pondicherry,0,2009,Female,Christian,0,0,0,0
Pondicherry,0,2009,Female,Hindu,2,1,0,0
Pondicherry,0,2009,Female,Muslim,0,0,0,0
Pondicherry,0,2009,Female,Others,0,0,0,0
Pondicherry,0,2009,Female,Sikh,0,0,0,0
Pondicherry,0,2009,Male,Christian,15,17,0,0
Pondicherry,0,2009,Male,Hindu,102,106,0,0
Pondicherry,0,2009,Male,Muslim,0,25,0,0
Pondicherry,0,2009,Male,Others,0,1,0,0
Pondicherry,0,2009,Male,Sikh,0,0,0,0
Pondicherry,0,2010,Female,Christian,0,0,0,0
Pondicherry,0,2010,Female,Hindu,2,4,0,0
Pondicherry,0,2010,Female,Muslim,0,0,0,0
Pondicherry,0,2010,Female,Others,0,0,0,0
Pondicherry,0,2010,Female,Sikh,0,0,0,0
Pondicherry,0,2010,Male,Christian,12,6,0,0
Pondicherry,0,2010,Male,Hindu,113,114,3,0
Pondicherry,0,2010,Male,Muslim,3,4,0,0
Pondicherry,0,2010,Male,Others,0,0,0,0
Pondicherry,0,2010,Male,Sikh,0,0,0,0
Pondicherry,0,2011,Female,Christian,0,0,0,0
Pondicherry,0,2011,Female,Hindu,3,2,0,0
Pondicherry,0,2011,Female,Muslim,0,0,0,0
Pondicherry,0,2011,Female,Others,0,0,0,0
Pondicherry,0,2011,Female,Sikh,0,0,0,0
Pondicherry,0,2011,Male,Christian,15,17,0,0
Pondicherry,0,2011,Male,Hindu,111,83,0,0
Pondicherry,0,2011,Male,Muslim,1,10,0,0
Pondicherry,0,2011,Male,Others,0,0,0,0
Pondicherry,0,2011,Male,Sikh,0,0,0,0
Pondicherry,0,2012,Female,Christian,0,0,0,0
Pondicherry,0,2012,Female,Hindu,2,1,0,0
Pondicherry,0,2012,Female,Muslim,0,0,0,0
Pondicherry,0,2012,Female,Others,0,0,0,0
Pondicherry,0,2012,Female,Sikh,0,0,0,0
Pondicherry,0,2012,Male,Christian,10,42,0,0
Pondicherry,0,2012,Male,Hindu,94,117,0,0
Pondicherry,0,2012,Male,Muslim,3,16,0,0
Pondicherry,0,2012,Male,Others,0,0,0,0
Pondicherry,0,2012,Male,Sikh,0,0,0,0
Pondicherry,0,2013,Female,Christian,0,1,0,0
Pondicherry,0,2013,Female,Hindu,2,4,0,0
Pondicherry,0,2013,Female,Muslim,0,0,0,0
Pondicherry,0,2013,Female,Others,0,0,0,0
Pondicherry,0,2013,Female,Sikh,0,0,0,0
Pondicherry,0,2013,Male,Christian,10,34,0,0
Pondicherry,0,2013,Male,Hindu,73,131,0,0
Pondicherry,0,2013,Male,Muslim,6,19,0,0
Pondicherry,0,2013,Male,Others,0,0,0,0
Pondicherry,0,2013,Male,Sikh,0,0,0,0
Punjab,1,2001,Female,Christian,0,0,0,0
Punjab,1,2001,Female,Hindu,25,206,0,2
Punjab,1,2001,Female,Muslim,8,4,0,0
Punjab,1,2001,Female,Others,89,69,0,0
Punjab,1,2001,Female,Sikh,48,174,0,3
Punjab,1,2001,Male,Christian,8,7,0,0
Punjab,1,2001,Male,Hindu,688,3035,3,65
Punjab,1,2001,Male,Muslim,80,48,2,4
Punjab,1,2001,Male,Others,1083,1209,3,6
Punjab,1,2001,Male,Sikh,1665,3456,4,60
Punjab,1,2002,Female,Christian,0,0,0,0
Punjab,1,2002,Female,Hindu,83,181,0,0
Punjab,1,2002,Female,Muslim,62,36,0,0
Punjab,1,2002,Female,Others,24,13,0,0
Punjab,1,2002,Female,Sikh,90,241,0,0
Punjab,1,2002,Male,Christian,0,0,0,0
Punjab,1,2002,Male,Hindu,1453,2324,0,0
Punjab,1,2002,Male,Muslim,246,909,0,0
Punjab,1,2002,Male,Others,200,755,12,0
Punjab,1,2002,Male,Sikh,1826,3654,0,0
Punjab,1,2003,Female,Christian,17,87,0,0
Punjab,1,2003,Female,Hindu,31,118,0,0
Punjab,1,2003,Female,Muslim,66,90,0,0
Punjab,1,2003,Female,Others,0,0,0,0
Punjab,1,2003,Female,Sikh,150,243,0,0
Punjab,1,2003,Male,Christian,199,216,0,0
Punjab,1,2003,Male,Hindu,1788,2997,2,31
Punjab,1,2003,Male,Muslim,224,870,0,0
Punjab,1,2003,Male,Others,0,0,0,0
Punjab,1,2003,Male,Sikh,1942,4161,0,0
Punjab,1,2004,Female,Christian,20,71,0,0
Punjab,1,2004,Female,Hindu,47,99,0,0
Punjab,1,2004,Female,Muslim,62,81,0,0
Punjab,1,2004,Female,Others,0,0,0,0
Punjab,1,2004,Female,Sikh,145,250,0,0
Punjab,1,2004,Male,Christian,257,287,0,0
Punjab,1,2004,Male,Hindu,1923,3500,23,15
Punjab,1,2004,Male,Muslim,389,1058,0,0
Punjab,1,2004,Male,Others,0,0,0,0
Punjab,1,2004,Male,Sikh,2182,4655,0,0
Punjab,1,2005,Female,Christian,24,52,0,0
Punjab,1,2005,Female,Hindu,35,135,0,0
Punjab,1,2005,Female,Muslim,26,80,0,0
Punjab,1,2005,Female,Others,30,60,0,0
Punjab,1,2005,Female,Sikh,122,216,0,0
Punjab,1,2005,Male,Christian,206,186,0,0
Punjab,1,2005,Male,Hindu,1845,3258,23,11
Punjab,1,2005,Male,Muslim,296,860,0,0
Punjab,1,2005,Male,Others,120,170,0,0
Punjab,1,2005,Male,Sikh,2368,4555,0,0
Punjab,1,2006,Female,Christian,25,51,0,0
Punjab,1,2006,Female,Hindu,38,131,0,0
Punjab,1,2006,Female,Muslim,28,73,0,0
Punjab,1,2006,Female,Others,34,57,0,0
Punjab,1,2006,Female,Sikh,132,207,0,0
Punjab,1,2006,Male,Christian,213,196,0,0
Punjab,1,2006,Male,Hindu,1895,3328,20,4
Punjab,1,2006,Male,Muslim,349,880,0,0
Punjab,1,2006,Male,Others,129,179,0,0
Punjab,1,2006,Male,Sikh,2497,4649,0,0
Punjab,1,2007,Female,Christian,12,71,0,0
Punjab,1,2007,Female,Hindu,29,151,0,0
Punjab,1,2007,Female,Muslim,21,93,0,0
Punjab,1,2007,Female,Others,29,79,0,0
Punjab,1,2007,Female,Sikh,123,227,0,0
Punjab,1,2007,Male,Christian,93,231,0,0
Punjab,1,2007,Male,Hindu,1831,4354,0,0
Punjab,1,2007,Male,Muslim,289,304,16,0
Punjab,1,2007,Male,Others,102,595,0,16
Punjab,1,2007,Male,Sikh,2430,4876,0,0
Punjab,1,2008,Female,Christian,7,59,0,0
Punjab,1,2008,Female,Hindu,39,136,0,0
Punjab,1,2008,Female,Muslim,14,81,0,0
Punjab,1,2008,Female,Others,33,67,0,0
Punjab,1,2008,Female,Sikh,171,215,0,0
Punjab,1,2008,Male,Christian,19,174,0,0
Punjab,1,2008,Male,Hindu,2348,4293,0,0
Punjab,1,2008,Male,Muslim,104,247,13,2
Punjab,1,2008,Male,Others,217,538,0,0
Punjab,1,2008,Male,Sikh,2519,4819,0,0
Punjab,1,2009,Female,Christian,9,52,0,0
Punjab,1,2009,Female,Hindu,51,127,0,0
Punjab,1,2009,Female,Muslim,22,92,0,0
Punjab,1,2009,Female,Others,39,63,0,0
Punjab,1,2009,Female,Sikh,231,295,0,0
Punjab,1,2009,Male,Christian,21,32,0,0
Punjab,1,2009,Male,Hindu,2705,4682,2,0
Punjab,1,2009,Male,Muslim,219,469,11,3
Punjab,1,2009,Male,Others,223,319,0,0
Punjab,1,2009,Male,Sikh,2918,5260,0,9
Punjab,1,2010,Female,Christian,4,20,0,0
Punjab,1,2010,Female,Hindu,49,139,0,0
Punjab,1,2010,Female,Muslim,19,81,0,0
Punjab,1,2010,Female,Others,27,24,0,0
Punjab,1,2010,Female,Sikh,257,398,0,0
Punjab,1,2010,Male,Christian,19,22,0,0
Punjab,1,2010,Male,Hindu,2765,4223,0,0
Punjab,1,2010,Male,Muslim,242,449,0,0
Punjab,1,2010,Male,Others,222,294,0,0
Punjab,1,2010,Male,Sikh,3045,5345,0,0
Punjab,1,2011,Female,Christian,5,17,0,0
Punjab,1,2011,Female,Hindu,57,120,0,0
Punjab,1,2011,Female,Muslim,18,70,0,0
Punjab,1,2011,Female,Others,40,26,0,0
Punjab,1,2011,Female,Sikh,334,350,0,0
Punjab,1,2011,Male,Christian,27,12,0,0
Punjab,1,2011,Male,Hindu,2865,4023,0,0
Punjab,1,2011,Male,Muslim,290,356,0,0
Punjab,1,2011,Male,Others,246,311,0,0
Punjab,1,2011,Male,Sikh,3644,5010,0,0
Punjab,1,2012,Female,Christian,13,39,0,0
Punjab,1,2012,Female,Hindu,116,227,0,0
Punjab,1,2012,Female,Muslim,17,31,0,0
Punjab,1,2012,Female,Others,71,165,0,0
Punjab,1,2012,Female,Sikh,190,403,1,2
Punjab,1,2012,Male,Christian,382,921,0,0
Punjab,1,2012,Male,Hindu,2673,5527,0,0
Punjab,1,2012,Male,Muslim,516,1016,3,0
Punjab,1,2012,Male,Others,176,387,0,0
Punjab,1,2012,Male,Sikh,3677,6657,4,5
Punjab,1,2013,Female,Christian,49,79,0,0
Punjab,1,2013,Female,Hindu,179,338,0,0
Punjab,1,2013,Female,Muslim,29,44,0,0
Punjab,1,2013,Female,Others,26,69,0,0
Punjab,1,2013,Female,Sikh,205,446,0,0
Punjab,1,2013,Male,Christian,390,1149,0,0
Punjab,1,2013,Male,Hindu,2732,7813,1,0
Punjab,1,2013,Male,Muslim,233,178,3,0
Punjab,1,2013,Male,Others,96,154,0,3
Punjab,1,2013,Male,Sikh,4997,8236,0,0
Rajasthan,1,2001,Female,Christian,0,0,0,0
Rajasthan,1,2001,Female,Hindu,92,230,0,0
Rajasthan,1,2001,Female,Muslim,9,24,0,0
Rajasthan,1,2001,Female,Others,0,0,0,0
Rajasthan,1,2001,Female,Sikh,2,14,0,0
Rajasthan,1,2001,Male,Christian,14,23,0,0
Rajasthan,1,2001,Male,Hindu,3030,6492,3,24
Rajasthan,1,2001,Male,Muslim,826,1470,43,3
Rajasthan,1,2001,Male,Others,4,44,0,0
Rajasthan,1,2001,Male,Sikh,206,440,1,1
Rajasthan,1,2002,Female,Christian,1,1,0,0
Rajasthan,1,2002,Female,Hindu,156,161,0,0
Rajasthan,1,2002,Female,Muslim,25,30,0,0
Rajasthan,1,2002,Female,Others,0,4,0,0
Rajasthan,1,2002,Female,Sikh,4,11,0,0
Rajasthan,1,2002,Male,Christian,30,29,0,0
