state_name,is_state,year,gender,education,convicts,under_trial,detenues,others
Meghalaya,1,2006,Female,Illiterate,1,1,0,0
Meghalaya,1,2006,Female,Post-Graduate,0,0,0,0
Meghalaya,1,2006,Male,Below Class X,23,299,16,0
Meghalaya,1,2006,Male,Class X and above but below graduate,2,42,4,0
Meghalaya,1,2006,Male,Graduate,5,18,0,0
Meghalaya,1,2006,Male,Holding technical degree/diploma etc,0,0,0,0
Meghalaya,1,2006,Male,Illiterate,25,173,4,0
Meghalaya,1,2006,Male,Post-Graduate,1,0,0,0
Meghalaya,1,2007,Female,Below Class X,0,3,0,0
Meghalaya,1,2007,Female,Class X and above but below graduate,1,0,0,0
Meghalaya,1,2007,Female,Graduate,0,0,0,0
Meghalaya,1,2007,Female,Holding technical degree/diploma etc,0,0,0,0
Meghalaya,1,2007,Female,Illiterate,1,1,0,0
Meghalaya,1,2007,Female,Post-Graduate,0,0,0,0
Meghalaya,1,2007,Male,Below Class X,11,202,22,0
Meghalaya,1,2007,Male,Class X and above but below graduate,43,75,8,0
Meghalaya,1,2007,Male,Graduate,3,1,0,0
Meghalaya,1,2007,Male,Holding technical degree/diploma etc,0,0,0,0
Meghalaya,1,2007,Male,Illiterate,12,275,6,0
Meghalaya,1,2007,Male,Post-Graduate,1,0,0,0
Meghalaya,1,2008,Female,Below Class X,0,1,0,0
Meghalaya,1,2008,Female,Class X and above but below graduate,0,0,0,0
Meghalaya,1,2008,Female,Graduate,0,0,0,0
Meghalaya,1,2008,Female,Holding technical degree/diploma etc,0,0,0,0
Meghalaya,1,2008,Female,Illiterate,2,3,0,0
Meghalaya,1,2008,Female,Post-Graduate,0,0,0,0
Meghalaya,1,2008,Male,Below Class X,41,197,32,0
Meghalaya,1,2008,Male,Class X and above but below graduate,8,30,6,0
Meghalaya,1,2008,Male,Graduate,3,0,0,0
Meghalaya,1,2008,Male,Holding technical degree/diploma etc,0,0,0,0
Meghalaya,1,2008,Male,Illiterate,37,249,9,0
Meghalaya,1,2008,Male,Post-Graduate,1,0,0,0
Meghalaya,1,2009,Female,Below Class X,0,4,0,0
Meghalaya,1,2009,Female,Class X and above but below graduate,0,0,0,0
Meghalaya,1,2009,Female,Graduate,0,0,0,0
Meghalaya,1,2009,Female,Holding technical degree/diploma etc,0,0,0,0
Meghalaya,1,2009,Female,Illiterate,1,3,0,0
Meghalaya,1,2009,Female,Post-Graduate,0,0,0,0
Meghalaya,1,2009,Male,Below Class X,40,247,10,0
Meghalaya,1,2009,Male,Class X and above but below graduate,16,62,19,0
Meghalaya,1,2009,Male,Graduate,9,7,5,0
Meghalaya,1,2009,Male,Holding technical degree/diploma etc,0,0,0,0
Meghalaya,1,2009,Male,Illiterate,31,197,4,0
Meghalaya,1,2009,Male,Post-Graduate,1,0,0,0
Meghalaya,1,2010,Female,Below Class X,0,3,0,0
Meghalaya,1,2010,Female,Class X and above but below graduate,0,0,0,0
Meghalaya,1,2010,Female,Graduate,0,0,0,0
Meghalaya,1,2010,Female,Holding technical degree/diploma etc,0,0,0,0
Meghalaya,1,2010,Female,Illiterate,0,3,0,0
Meghalaya,1,2010,Female,Post-Graduate,0,0,0,0
Meghalaya,1,2010,Male,Below Class X,29,221,19,0
Meghalaya,1,2010,Male,Class X and above but below graduate,11,77,0,0
Meghalaya,1,2010,Male,Graduate,0,0,1,0
Meghalaya,1,2010,Male,Holding technical degree/diploma etc,0,0,0,0
Meghalaya,1,2010,Male,Illiterate,30,209,23,0
Meghalaya,1,2010,Male,Post-Graduate,0,0,0,0
Meghalaya,1,2011,Female,Below Class X,0,11,0,0
Meghalaya,1,2011,Female,Class X and above but below graduate,0,0,0,0
Meghalaya,1,2011,Female,Graduate,0,0,0,0
Meghalaya,1,2011,Female,Holding technical degree/diploma etc,0,0,0,0
Meghalaya,1,2011,Female,Illiterate,0,1,0,0
Meghalaya,1,2011,Female,Post-Graduate,0,0,0,0
Meghalaya,1,2011,Male,Below Class X,20,216,17,0
Meghalaya,1,2011,Male,Class X and above but below graduate,26,51,1,0
Meghalaya,1,2011,Male,Graduate,1,1,1,0
Meghalaya,1,2011,Male,Holding technical degree/diploma etc,0,0,0,0
Meghalaya,1,2011,Male,Illiterate,18,198,7,0
Meghalaya,1,2011,Male,Post-Graduate,0,0,1,0
Meghalaya,1,2012,Female,Below Class X,0,5,0,0
Meghalaya,1,2012,Female,Class X and above but below graduate,0,0,0,0
Meghalaya,1,2012,Female,Graduate,0,0,0,0
Meghalaya,1,2012,Female,Holding technical degree/diploma etc,0,0,0,0
Meghalaya,1,2012,Female,Illiterate,0,7,0,0
Meghalaya,1,2012,Female,Post-Graduate,0,0,0,0
Meghalaya,1,2012,Male,Below Class X,52,290,15,0
Meghalaya,1,2012,Male,Class X and above but below graduate,7,87,2,0
Meghalaya,1,2012,Male,Graduate,0,6,1,0
Meghalaya,1,2012,Male,Holding technical degree/diploma etc,0,0,0,0
Meghalaya,1,2012,Male,Illiterate,11,209,3,0
Meghalaya,1,2012,Male,Post-Graduate,0,1,0,0
Meghalaya,1,2013,Female,Illiterate,0,3,0,0
Meghalaya,1,2013,Female,Below Class X,0,8,0,0
Meghalaya,1,2013,Female,Class X and above but below graduate,0,0,0,0
Meghalaya,1,2013,Female,Graduate,0,0,0,0
Meghalaya,1,2013,Female,Post-Graduate,0,0,0,0
Meghalaya,1,2013,Female,Holding technical degree/diploma etc,0,0,0,0
Meghalaya,1,2013,Male,Illiterate,19,311,0,0
Meghalaya,1,2013,Male,Below Class X,30,342,27,0
Meghalaya,1,2013,Male,Class X and above but below graduate,19,78,4,0
Meghalaya,1,2013,Male,Graduate,3,3,2,0
Meghalaya,1,2013,Male,Post-Graduate,0,0,0,0
Meghalaya,1,2013,Male,Holding technical degree/diploma etc,1,0,0,0
Mizoram,1,2001,Female,Below Class X,10,64,0,0
Mizoram,1,2001,Female,Class X and above but below graduate,0,0,0,0
Mizoram,1,2001,Female,Graduate,0,0,0,0
Mizoram,1,2001,Female,Holding technical degree/diploma etc,0,0,0,0
Mizoram,1,2001,Female,Illiterate,1,8,0,0
Mizoram,1,2001,Female,Post-Graduate,0,0,0,0
Mizoram,1,2001,Male,Below Class X,117,532,0,0
Mizoram,1,2001,Male,Class X and above but below graduate,14,45,0,0
Mizoram,1,2001,Male,Graduate,0,1,0,0
Mizoram,1,2001,Male,Holding technical degree/diploma etc,0,0,0,0
Mizoram,1,2001,Male,Illiterate,12,54,0,0
Mizoram,1,2001,Male,Post-Graduate,0,0,0,0
Mizoram,1,2002,Female,Below Class X,6,47,0,0
Mizoram,1,2002,Female,Class X and above but below graduate,13,9,0,0
Mizoram,1,2002,Female,Graduate,0,0,0,0
Mizoram,1,2002,Female,Holding technical degree/diploma etc,0,0,0,0
Mizoram,1,2002,Female,Illiterate,2,9,0,0
Mizoram,1,2002,Female,Post-Graduate,0,0,0,0
Mizoram,1,2002,Male,Below Class X,229,370,0,0
Mizoram,1,2002,Male,Class X and above but below graduate,18,80,0,0
Mizoram,1,2002,Male,Graduate,0,3,0,0
Mizoram,1,2002,Male,Holding technical degree/diploma etc,0,0,0,0
Mizoram,1,2002,Male,Illiterate,9,63,0,0
Mizoram,1,2002,Male,Post-Graduate,0,0,0,0
Mizoram,1,2003,Female,Below Class X,8,59,0,0
Mizoram,1,2003,Female,Class X and above but below graduate,0,1,0,0
Mizoram,1,2003,Female,Graduate,0,0,0,0
Mizoram,1,2003,Female,Holding technical degree/diploma etc,0,0,0,0
Mizoram,1,2003,Female,Illiterate,0,8,0,0
Mizoram,1,2003,Female,Post-Graduate,0,0,0,0
Mizoram,1,2003,Male,Below Class X,167,480,0,0
Mizoram,1,2003,Male,Class X and above but below graduate,23,65,0,0
Mizoram,1,2003,Male,Graduate,1,4,0,0
Mizoram,1,2003,Male,Holding technical degree/diploma etc,0,0,0,0
Mizoram,1,2003,Male,Illiterate,3,18,0,0
Mizoram,1,2003,Male,Post-Graduate,0,0,0,0
Mizoram,1,2004,Female,Below Class X,8,80,0,0
Mizoram,1,2004,Female,Class X and above but below graduate,0,0,0,0
Mizoram,1,2004,Female,Graduate,0,0,0,0
Mizoram,1,2004,Female,Holding technical degree/diploma etc,0,0,0,0
Mizoram,1,2004,Female,Illiterate,1,6,0,0
Mizoram,1,2004,Female,Post-Graduate,0,0,0,0
Mizoram,1,2004,Male,Below Class X,167,584,0,0
Mizoram,1,2004,Male,Class X and above but below graduate,12,0,0,0
Mizoram,1,2004,Male,Graduate,5,15,0,0
Mizoram,1,2004,Male,Holding technical degree/diploma etc,0,0,0,0
Mizoram,1,2004,Male,Illiterate,24,57,0,0
Mizoram,1,2004,Male,Post-Graduate,0,0,0,0
Mizoram,1,2005,Female,Below Class X,2,31,0,0
Mizoram,1,2005,Female,Class X and above but below graduate,15,13,0,0
Mizoram,1,2005,Female,Graduate,0,0,0,0
Mizoram,1,2005,Female,Holding technical degree/diploma etc,0,0,0,0
Mizoram,1,2005,Female,Illiterate,3,15,0,0
Mizoram,1,2005,Female,Post-Graduate,0,0,0,0
Mizoram,1,2005,Male,Below Class X,125,412,0,0
Mizoram,1,2005,Male,Class X and above but below graduate,17,54,0,0
Mizoram,1,2005,Male,Graduate,2,6,0,0
Mizoram,1,2005,Male,Holding technical degree/diploma etc,0,0,0,0
Mizoram,1,2005,Male,Illiterate,7,11,0,0
Mizoram,1,2005,Male,Post-Graduate,0,0,0,0
Mizoram,1,2006,Female,Below Class X,8,40,0,0
Mizoram,1,2006,Female,Class X and above but below graduate,3,8,0,0
Mizoram,1,2006,Female,Graduate,1,0,0,0
Mizoram,1,2006,Female,Holding technical degree/diploma etc,0,0,0,0
Mizoram,1,2006,Female,Illiterate,5,15,0,0
Mizoram,1,2006,Female,Post-Graduate,0,0,0,0
Mizoram,1,2006,Male,Below Class X,149,370,0,0
Mizoram,1,2006,Male,Class X and above but below graduate,28,40,0,0
Mizoram,1,2006,Male,Graduate,4,0,0,0
Mizoram,1,2006,Male,Holding technical degree/diploma etc,0,0,0,0
Mizoram,1,2006,Male,Illiterate,15,43,0,0
Mizoram,1,2006,Male,Post-Graduate,0,0,0,0
Mizoram,1,2007,Female,Below Class X,16,62,0,0
Mizoram,1,2007,Female,Class X and above but below graduate,3,3,0,0
Mizoram,1,2007,Female,Graduate,0,1,0,0
Mizoram,1,2007,Female,Holding technical degree/diploma etc,0,0,0,0
Mizoram,1,2007,Female,Illiterate,3,7,0,0
Mizoram,1,2007,Female,Post-Graduate,0,0,0,0
Mizoram,1,2007,Male,Below Class X,167,349,0,0
Mizoram,1,2007,Male,Class X and above but below graduate,81,172,0,0
Mizoram,1,2007,Male,Graduate,2,4,0,0
Mizoram,1,2007,Male,Holding technical degree/diploma etc,10,11,0,0
Mizoram,1,2007,Male,Illiterate,24,25,0,0
Mizoram,1,2007,Male,Post-Graduate,0,1,0,0
Mizoram,1,2008,Female,Below Class X,12,44,0,0
Mizoram,1,2008,Female,Class X and above but below graduate,1,1,0,0
Mizoram,1,2008,Female,Graduate,1,1,0,0
Mizoram,1,2008,Female,Holding technical degree/diploma etc,0,0,0,0
Mizoram,1,2008,Female,Illiterate,1,1,0,0
Mizoram,1,2008,Female,Post-Graduate,0,0,0,0
Mizoram,1,2008,Male,Below Class X,187,267,0,0
Mizoram,1,2008,Male,Class X and above but below graduate,99,89,0,0
Mizoram,1,2008,Male,Graduate,4,5,0,0
Mizoram,1,2008,Male,Holding technical degree/diploma etc,0,0,0,0
Mizoram,1,2008,Male,Illiterate,13,44,0,0
Mizoram,1,2008,Male,Post-Graduate,11,9,0,0
Mizoram,1,2009,Female,Below Class X,4,21,0,0
Mizoram,1,2009,Female,Class X and above but below graduate,4,10,0,0
Mizoram,1,2009,Female,Graduate,0,7,0,0
Mizoram,1,2009,Female,Holding technical degree/diploma etc,0,0,0,0
Mizoram,1,2009,Female,Illiterate,3,7,0,0
Mizoram,1,2009,Female,Post-Graduate,0,0,0,0
Mizoram,1,2009,Male,Below Class X,142,271,0,0
Mizoram,1,2009,Male,Class X and above but below graduate,159,62,0,0
Mizoram,1,2009,Male,Graduate,4,6,0,0
Mizoram,1,2009,Male,Holding technical degree/diploma etc,0,0,0,0
Mizoram,1,2009,Male,Illiterate,37,28,0,0
Mizoram,1,2009,Male,Post-Graduate,0,0,0,0
Mizoram,1,2010,Female,Below Class X,20,50,0,0
Mizoram,1,2010,Female,Class X and above but below graduate,1,5,0,0
Mizoram,1,2010,Female,Graduate,0,2,0,0
Mizoram,1,2010,Female,Holding technical degree/diploma etc,0,0,0,0
Mizoram,1,2010,Female,Illiterate,0,3,0,0
Mizoram,1,2010,Female,Post-Graduate,0,0,0,0
Mizoram,1,2010,Male,Below Class X,197,232,0,0
Mizoram,1,2010,Male,Class X and above but below graduate,196,220,0,0
Mizoram,1,2010,Male,Graduate,21,6,0,0
Mizoram,1,2010,Male,Holding technical degree/diploma etc,0,0,0,0
Mizoram,1,2010,Male,Illiterate,16,23,0,0
Mizoram,1,2010,Male,Post-Graduate,0,0,0,0
Mizoram,1,2011,Female,Below Class X,17,30,0,0
Mizoram,1,2011,Female,Class X and above but below graduate,3,12,0,0
Mizoram,1,2011,Female,Graduate,0,1,0,0
Mizoram,1,2011,Female,Holding technical degree/diploma etc,0,0,0,0
Mizoram,1,2011,Female,Illiterate,0,9,0,0
Mizoram,1,2011,Female,Post-Graduate,0,0,0,0
Mizoram,1,2011,Male,Below Class X,292,352,0,0
Mizoram,1,2011,Male,Class X and above but below graduate,37,53,0,0
Mizoram,1,2011,Male,Graduate,8,9,0,0
Mizoram,1,2011,Male,Holding technical degree/diploma etc,0,0,0,0
Mizoram,1,2011,Male,Illiterate,25,33,0,0
Mizoram,1,2011,Male,Post-Graduate,0,0,0,0
Mizoram,1,2012,Female,Below Class X,9,43,0,0
Mizoram,1,2012,Female,Class X and above but below graduate,0,4,0,0
Mizoram,1,2012,Female,Graduate,0,0,0,0
Mizoram,1,2012,Female,Holding technical degree/diploma etc,0,0,0,0
Mizoram,1,2012,Female,Illiterate,0,6,0,0
Mizoram,1,2012,Female,Post-Graduate,0,0,0,0
Mizoram,1,2012,Male,Below Class X,245,375,0,0
Mizoram,1,2012,Male,Class X and above but below graduate,39,67,0,0
Mizoram,1,2012,Male,Graduate,4,6,0,0
Mizoram,1,2012,Male,Holding technical degree/diploma etc,0,0,0,0
Mizoram,1,2012,Male,Illiterate,21,27,0,0
Mizoram,1,2012,Male,Post-Graduate,1,0,0,0
Mizoram,1,2013,Female,Illiterate,1,5,0,0
Mizoram,1,2013,Female,Below Class X,6,38,0,0
Mizoram,1,2013,Female,Class X and above but below graduate,1,14,0,0
Mizoram,1,2013,Female,Graduate,0,1,0,0
Mizoram,1,2013,Female,Post-Graduate,0,0,0,0
Mizoram,1,2013,Female,Holding technical degree/diploma etc,0,0,0,0
Mizoram,1,2013,Male,Illiterate,32,28,0,0
Mizoram,1,2013,Male,Below Class X,291,309,0,0
Mizoram,1,2013,Male,Class X and above but below graduate,70,55,0,0
Mizoram,1,2013,Male,Graduate,9,10,0,0
Mizoram,1,2013,Male,Post-Graduate,0,0,0,0
Mizoram,1,2013,Male,Holding technical degree/diploma etc,0,0,0,0
Nagaland,1,2001,Female,Below Class X,1,5,0,0
Nagaland,1,2001,Female,Class X and above but below graduate,0,4,0,0
Nagaland,1,2001,Female,Graduate,0,0,0,0
Nagaland,1,2001,Female,Holding technical degree/diploma etc,0,0,0,0
Nagaland,1,2001,Female,Illiterate,1,9,0,0
Nagaland,1,2001,Female,Post-Graduate,0,0,0,0
Nagaland,1,2001,Male,Below Class X,21,217,17,0
Nagaland,1,2001,Male,Class X and above but below graduate,31,252,32,0
Nagaland,1,2001,Male,Graduate,11,19,2,0
Nagaland,1,2001,Male,Holding technical degree/diploma etc,0,0,0,0
Nagaland,1,2001,Male,Illiterate,1,38,0,0
Nagaland,1,2001,Male,Post-Graduate,2,1,1,0
Nagaland,1,2002,Female,Below Class X,1,9,0,0
Nagaland,1,2002,Female,Class X and above but below graduate,0,0,0,0
Nagaland,1,2002,Female,Graduate,0,0,0,0
Nagaland,1,2002,Female,Holding technical degree/diploma etc,0,0,0,0
Nagaland,1,2002,Female,Illiterate,0,2,0,0
Nagaland,1,2002,Female,Post-Graduate,0,0,0,0
Nagaland,1,2002,Male,Below Class X,7,321,20,0
Nagaland,1,2002,Male,Class X and above but below graduate,18,163,32,0
Nagaland,1,2002,Male,Graduate,4,1,4,0
Nagaland,1,2002,Male,Holding technical degree/diploma etc,0,0,0,0
Nagaland,1,2002,Male,Illiterate,0,47,0,0
Nagaland,1,2002,Male,Post-Graduate,0,1,1,0
Nagaland,1,2003,Female,Below Class X,0,3,0,0
Nagaland,1,2003,Female,Class X and above but below graduate,1,6,0,0
Nagaland,1,2003,Female,Graduate,0,0,0,0
Nagaland,1,2003,Female,Holding technical degree/diploma etc,0,0,0,0
Nagaland,1,2003,Female,Illiterate,0,4,0,0
Nagaland,1,2003,Female,Post-Graduate,0,0,0,0
Nagaland,1,2003,Male,Below Class X,23,161,14,0
Nagaland,1,2003,Male,Class X and above but below graduate,57,208,49,0
Nagaland,1,2003,Male,Graduate,8,4,8,0
Nagaland,1,2003,Male,Holding technical degree/diploma etc,0,0,0,0
Nagaland,1,2003,Male,Illiterate,0,21,0,0
Nagaland,1,2003,Male,Post-Graduate,0,0,1,0
Nagaland,1,2004,Female,Below Class X,1,10,0,0
Nagaland,1,2004,Female,Class X and above but below graduate,0,2,0,0
Nagaland,1,2004,Female,Graduate,0,0,0,0
Nagaland,1,2004,Female,Holding technical degree/diploma etc,0,0,0,0
Nagaland,1,2004,Female,Illiterate,0,4,0,0
Nagaland,1,2004,Female,Post-Graduate,0,0,0,0
Nagaland,1,2004,Male,Below Class X,77,160,13,0
Nagaland,1,2004,Male,Class X and above but below graduate,62,180,21,0
Nagaland,1,2004,Male,Graduate,10,4,2,0
Nagaland,1,2004,Male,Holding technical degree/diploma etc,0,0,0,0
Nagaland,1,2004,Male,Illiterate,11,29,2,0
Nagaland,1,2004,Male,Post-Graduate,0,1,0,0
Nagaland,1,2005,Female,Below Class X,2,5,0,0
Nagaland,1,2005,Female,Class X and above but below graduate,2,3,0,0
Nagaland,1,2005,Female,Graduate,0,0,0,0
Nagaland,1,2005,Female,Holding technical degree/diploma etc,0,0,0,0
Nagaland,1,2005,Female,Illiterate,0,8,0,0
Nagaland,1,2005,Female,Post-Graduate,0,0,0,0
Nagaland,1,2005,Male,Below Class X,70,211,5,0
Nagaland,1,2005,Male,Class X and above but below graduate,27,200,12,0
Nagaland,1,2005,Male,Graduate,5,10,7,0
Nagaland,1,2005,Male,Holding technical degree/diploma etc,0,0,0,0
Nagaland,1,2005,Male,Illiterate,11,47,0,0
Nagaland,1,2005,Male,Post-Graduate,0,0,0,0
Nagaland,1,2006,Female,Below Class X,4,10,2,0
Nagaland,1,2006,Female,Class X and above but below graduate,1,2,1,0
Nagaland,1,2006,Female,Graduate,0,0,0,0
Nagaland,1,2006,Female,Holding technical degree/diploma etc,0,0,0,0
Nagaland,1,2006,Female,Illiterate,1,7,0,0
Nagaland,1,2006,Female,Post-Graduate,0,0,0,0
Nagaland,1,2006,Male,Below Class X,65,203,2,0
Nagaland,1,2006,Male,Class X and above but below graduate,47,172,15,0
Nagaland,1,2006,Male,Graduate,6,47,3,0
Nagaland,1,2006,Male,Holding technical degree/diploma etc,0,0,0,0
Nagaland,1,2006,Male,Illiterate,7,68,0,0
Nagaland,1,2006,Male,Post-Graduate,2,8,1,0
Nagaland,1,2007,Female,Below Class X,2,4,0,0
Nagaland,1,2007,Female,Class X and above but below graduate,3,5,0,0
Nagaland,1,2007,Female,Graduate,0,0,0,0
Nagaland,1,2007,Female,Holding technical degree/diploma etc,0,0,0,0
Nagaland,1,2007,Female,Illiterate,1,3,0,0
Nagaland,1,2007,Female,Post-Graduate,0,0,0,0
Nagaland,1,2007,Male,Below Class X,40,181,1,0
Nagaland,1,2007,Male,Class X and above but below graduate,31,112,5,0
Nagaland,1,2007,Male,Graduate,4,30,0,0
Nagaland,1,2007,Male,Holding technical degree/diploma etc,0,0,0,0
Nagaland,1,2007,Male,Illiterate,20,57,0,0
Nagaland,1,2007,Male,Post-Graduate,0,2,0,0
Nagaland,1,2008,Female,Below Class X,6,5,0,0
Nagaland,1,2008,Female,Class X and above but below graduate,0,1,0,0
Nagaland,1,2008,Female,Graduate,0,0,0,0
Nagaland,1,2008,Female,Holding technical degree/diploma etc,0,0,0,0
Nagaland,1,2008,Female,Illiterate,0,4,0,0
Nagaland,1,2008,Female,Post-Graduate,0,0,0,0
Nagaland,1,2008,Male,Below Class X,102,206,9,0
Nagaland,1,2008,Male,Class X and above but below graduate,25,64,35,0
Nagaland,1,2008,Male,Graduate,0,4,7,0
Nagaland,1,2008,Male,Holding technical degree/diploma etc,0,0,0,0
Nagaland,1,2008,Male,Illiterate,27,112,11,0
Nagaland,1,2008,Male,Post-Graduate,0,0,1,0
Nagaland,1,2009,Female,Below Class X,2,7,0,0
Nagaland,1,2009,Female,Class X and above but below graduate,0,2,0,0
Nagaland,1,2009,Female,Graduate,0,0,0,0
Nagaland,1,2009,Female,Holding technical degree/diploma etc,0,0,0,0
Nagaland,1,2009,Female,Illiterate,0,6,0,0
Nagaland,1,2009,Female,Post-Graduate,0,0,0,0
Nagaland,1,2009,Male,Below Class X,59,207,27,0
Nagaland,1,2009,Male,Class X and above but below graduate,49,110,15,0
Nagaland,1,2009,Male,Graduate,8,31,0,0
Nagaland,1,2009,Male,Holding technical degree/diploma etc,0,0,0,0
Nagaland,1,2009,Male,Illiterate,36,63,0,0
Nagaland,1,2009,Male,Post-Graduate,0,1,0,0
Nagaland,1,2010,Female,Below Class X,4,5,0,0
Nagaland,1,2010,Female,Class X and above but below graduate,0,7,0,0
Nagaland,1,2010,Female,Graduate,0,0,0,0
Nagaland,1,2010,Female,Holding technical degree/diploma etc,0,0,0,0
Nagaland,1,2010,Female,Illiterate,0,2,0,0
Nagaland,1,2010,Female,Post-Graduate,0,0,0,0
Nagaland,1,2010,Male,Below Class X,64,170,20,0
Nagaland,1,2010,Male,Class X and above but below graduate,60,95,13,0
Nagaland,1,2010,Male,Graduate,10,16,0,0
Nagaland,1,2010,Male,Holding technical degree/diploma etc,0,0,0,0
Nagaland,1,2010,Male,Illiterate,25,30,0,0
Nagaland,1,2010,Male,Post-Graduate,0,0,0,0
Nagaland,1,2011,Female,Below Class X,7,4,1,0
Nagaland,1,2011,Female,Class X and above but below graduate,0,0,0,0
Nagaland,1,2011,Female,Graduate,0,0,0,0
Nagaland,1,2011,Female,Holding technical degree/diploma etc,0,0,0,0
Nagaland,1,2011,Female,Illiterate,0,4,0,0
Nagaland,1,2011,Female,Post-Graduate,0,0,0,0
Nagaland,1,2011,Male,Below Class X,104,234,56,0
Nagaland,1,2011,Male,Class X and above but below graduate,7,24,7,0
Nagaland,1,2011,Male,Graduate,1,4,2,0
Nagaland,1,2011,Male,Holding technical degree/diploma etc,0,1,0,0
Nagaland,1,2011,Male,Illiterate,11,26,7,0
Nagaland,1,2011,Male,Post-Graduate,0,2,0,0
Nagaland,1,2012,Female,Below Class X,5,5,1,0
Nagaland,1,2012,Female,Class X and above but below graduate,0,0,0,0
Nagaland,1,2012,Female,Graduate,0,0,0,0
Nagaland,1,2012,Female,Holding technical degree/diploma etc,0,0,0,0
Nagaland,1,2012,Female,Illiterate,0,5,0,0
Nagaland,1,2012,Female,Post-Graduate,0,0,0,0
Nagaland,1,2012,Male,Below Class X,81,176,10,0
Nagaland,1,2012,Male,Class X and above but below graduate,9,23,0,0
Nagaland,1,2012,Male,Graduate,2,0,0,0
Nagaland,1,2012,Male,Holding technical degree/diploma etc,0,3,0,0
Nagaland,1,2012,Male,Illiterate,28,40,8,1
Nagaland,1,2012,Male,Post-Graduate,0,1,0,0
Nagaland,1,2013,Female,Illiterate,3,6,0,0
Nagaland,1,2013,Female,Below Class X,1,2,0,0
Nagaland,1,2013,Female,Class X and above but below graduate,0,0,0,0
Nagaland,1,2013,Female,Graduate,0,0,0,0
Nagaland,1,2013,Female,Post-Graduate,0,0,0,0
Nagaland,1,2013,Female,Holding technical degree/diploma etc,0,0,0,0
Nagaland,1,2013,Male,Illiterate,14,38,9,1
Nagaland,1,2013,Male,Below Class X,67,255,34,0
Nagaland,1,2013,Male,Class X and above but below graduate,8,34,7,0
Nagaland,1,2013,Male,Graduate,2,6,0,0
Nagaland,1,2013,Male,Post-Graduate,0,0,0,0
Nagaland,1,2013,Male,Holding technical degree/diploma etc,0,0,0,0
Orissa,1,2001,Female,Below Class X,38,98,0,0
Orissa,1,2001,Female,Class X and above but below graduate,0,6,0,0
Orissa,1,2001,Female,Graduate,2,2,0,0
Orissa,1,2001,Female,Holding technical degree/diploma etc,0,0,0,0
Orissa,1,2001,Female,Illiterate,12,143,0,0
