state_name,is_state,year,gender,sentence_period,age_16_18_years,age_18_30_years,age_30_50_years,age_50_above
Sikkim,1,2013,Male,5-6 Plus years,0,4,7,1
Sikkim,1,2013,Male,2-4 Plus years,0,3,10,0
Sikkim,1,2013,Male,1 Less than 2 years,0,3,8,0
Sikkim,1,2013,Male,6 months less than 1 Yr.,0,2,6,0
Sikkim,1,2013,Male,3 less than 6 months,0,2,2,0
Sikkim,1,2013,Male,10  Less than 3 months,0,0,0,0
Tamilnadu,1,2013,Male,Capital Punishment,0,1,10,0
Tamilnadu,1,2013,Male,Life Imprisonment,0,623,1605,387
Tamilnadu,1,2013,Male,10-13 Plus years,0,66,290,64
Tamilnadu,1,2013,Male,7-9 Plus years,0,70,223,50
Tamilnadu,1,2013,Male,5-6 Plus years,0,70,165,54
Tamilnadu,1,2013,Male,2-4 Plus years,0,84,104,31
Tamilnadu,1,2013,Male,1 Less than 2 years,0,64,71,16
Tamilnadu,1,2013,Male,6 months less than 1 Yr.,0,72,118,33
Tamilnadu,1,2013,Male,3 less than 6 months,0,45,93,23
Tamilnadu,1,2013,Male,10  Less than 3 months,0,19,28,7
Tripura,1,2013,Male,Capital Punishment,0,0,2,0
Tripura,1,2013,Male,Life Imprisonment,0,50,178,47
Tripura,1,2013,Male,10-13 Plus years,0,20,33,3
Tripura,1,2013,Male,7-9 Plus years,0,16,28,3
Tripura,1,2013,Male,5-6 Plus years,0,14,12,0
Tripura,1,2013,Male,2-4 Plus years,0,20,23,4
Tripura,1,2013,Male,1 Less than 2 years,0,8,3,5
Tripura,1,2013,Male,6 months less than 1 Yr.,0,0,1,0
Tripura,1,2013,Male,3 less than 6 months,0,7,4,0
Tripura,1,2013,Male,10  Less than 3 months,0,5,2,0
Uttar Pradesh,1,2013,Male,Capital Punishment,0,29,38,14
Uttar Pradesh,1,2013,Male,Life Imprisonment,0,2734,8498,5016
Uttar Pradesh,1,2013,Male,10-13 Plus years,0,1069,1875,710
Uttar Pradesh,1,2013,Male,7-9 Plus years,0,464,611,292
Uttar Pradesh,1,2013,Male,5-6 Plus years,0,264,359,164
Uttar Pradesh,1,2013,Male,2-4 Plus years,0,258,335,107
Uttar Pradesh,1,2013,Male,1 Less than 2 years,0,231,202,75
Uttar Pradesh,1,2013,Male,6 months less than 1 Yr.,0,181,144,43
Uttar Pradesh,1,2013,Male,3 less than 6 months,0,165,148,42
Uttar Pradesh,1,2013,Male,10  Less than 3 months,0,149,104,26
Uttaranchal,1,2013,Male,Capital Punishment,0,1,1,0
Uttaranchal,1,2013,Male,Life Imprisonment,0,104,382,277
Uttaranchal,1,2013,Male,10-13 Plus years,0,147,77,9
Uttaranchal,1,2013,Male,7-9 Plus years,0,33,205,10
Uttaranchal,1,2013,Male,5-6 Plus years,0,119,56,14
Uttaranchal,1,2013,Male,2-4 Plus years,0,74,40,25
Uttaranchal,1,2013,Male,1 Less than 2 years,0,11,30,0
Uttaranchal,1,2013,Male,6 months less than 1 Yr.,0,59,0,0
Uttaranchal,1,2013,Male,3 less than 6 months,0,12,35,6
Uttaranchal,1,2013,Male,10  Less than 3 months,0,51,33,25
West Bengal,1,2013,Male,Capital Punishment,0,2,4,1
West Bengal,1,2013,Male,Life Imprisonment,0,291,944,307
West Bengal,1,2013,Male,10-13 Plus years,0,290,264,139
West Bengal,1,2013,Male,7-9 Plus years,0,156,310,143
West Bengal,1,2013,Male,5-6 Plus years,0,124,268,142
West Bengal,1,2013,Male,2-4 Plus years,0,207,329,170
West Bengal,1,2013,Male,1 Less than 2 years,0,310,164,57
West Bengal,1,2013,Male,6 months less than 1 Yr.,0,205,169,25
West Bengal,1,2013,Male,3 less than 6 months,0,83,91,21
West Bengal,1,2013,Male,10  Less than 3 months,0,137,148,22
A & N Islands,0,2013,Male,Capital Punishment,0,0,1,0
A & N Islands,0,2013,Male,Life Imprisonment,0,7,22,8
A & N Islands,0,2013,Male,10-13 Plus years,0,0,1,1
A & N Islands,0,2013,Male,7-9 Plus years,0,52,69,12
A & N Islands,0,2013,Male,5-6 Plus years,0,154,318,23
A & N Islands,0,2013,Male,2-4 Plus years,0,52,175,33
A & N Islands,0,2013,Male,1 Less than 2 years,0,0,16,0
A & N Islands,0,2013,Male,6 months less than 1 Yr.,0,0,1,0
A & N Islands,0,2013,Male,3 less than 6 months,0,2,2,1
A & N Islands,0,2013,Male,10  Less than 3 months,0,1,3,1
Chandigarh,0,2013,Male,Capital Punishment,0,0,0,0
Chandigarh,0,2013,Male,Life Imprisonment,0,27,36,20
Chandigarh,0,2013,Male,10-13 Plus years,0,21,13,7
Chandigarh,0,2013,Male,7-9 Plus years,0,19,15,4
Chandigarh,0,2013,Male,5-6 Plus years,0,14,9,6
Chandigarh,0,2013,Male,2-4 Plus years,0,12,6,4
Chandigarh,0,2013,Male,1 Less than 2 years,0,6,8,3
Chandigarh,0,2013,Male,6 months less than 1 Yr.,0,10,4,5
Chandigarh,0,2013,Male,3 less than 6 months,0,3,5,1
Chandigarh,0,2013,Male,10  Less than 3 months,0,0,0,0
D & N Haveli,0,2013,Male,Capital Punishment,0,0,0,0
D & N Haveli,0,2013,Male,Life Imprisonment,0,0,0,0
D & N Haveli,0,2013,Male,10-13 Plus years,0,0,0,0
D & N Haveli,0,2013,Male,7-9 Plus years,0,0,0,0
D & N Haveli,0,2013,Male,5-6 Plus years,0,0,0,0
D & N Haveli,0,2013,Male,2-4 Plus years,0,0,0,0
D & N Haveli,0,2013,Male,1 Less than 2 years,0,0,0,0
D & N Haveli,0,2013,Male,6 months less than 1 Yr.,0,0,0,0
D & N Haveli,0,2013,Male,3 less than 6 months,0,0,0,0
D & N Haveli,0,2013,Male,10  Less than 3 months,0,0,0,0
Daman & Diu,0,2013,Male,Capital Punishment,0,0,0,0
Daman & Diu,0,2013,Male,Life Imprisonment,0,2,6,4
Daman & Diu,0,2013,Male,10-13 Plus years,0,1,0,0
Daman & Diu,0,2013,Male,7-9 Plus years,0,1,1,0
Daman & Diu,0,2013,Male,5-6 Plus years,0,0,0,0
Daman & Diu,0,2013,Male,2-4 Plus years,0,0,0,0
Daman & Diu,0,2013,Male,1 Less than 2 years,0,2,0,0
Daman & Diu,0,2013,Male,6 months less than 1 Yr.,0,0,0,0
Daman & Diu,0,2013,Male,3 less than 6 months,0,0,0,0
Daman & Diu,0,2013,Male,10  Less than 3 months,0,0,0,0
Delhi,0,2013,Male,Capital Punishment,0,13,14,0
Delhi,0,2013,Male,Life Imprisonment,0,455,661,157
Delhi,0,2013,Male,10-13 Plus years,0,139,166,33
Delhi,0,2013,Male,7-9 Plus years,0,231,264,74
Delhi,0,2013,Male,5-6 Plus years,0,170,158,48
Delhi,0,2013,Male,2-4 Plus years,0,128,149,55
Delhi,0,2013,Male,1 Less than 2 years,0,50,84,22
Delhi,0,2013,Male,6 months less than 1 Yr.,0,28,33,18
Delhi,0,2013,Male,3 less than 6 months,0,15,21,11
Delhi,0,2013,Male,10  Less than 3 months,0,25,20,5
Lakshadweep,0,2013,Male,Capital Punishment,0,0,0,0
Lakshadweep,0,2013,Male,Life Imprisonment,0,0,0,0
Lakshadweep,0,2013,Male,10-13 Plus years,0,0,0,0
Lakshadweep,0,2013,Male,7-9 Plus years,0,0,0,0
Lakshadweep,0,2013,Male,5-6 Plus years,0,0,0,0
Lakshadweep,0,2013,Male,2-4 Plus years,0,0,0,0
Lakshadweep,0,2013,Male,1 Less than 2 years,0,0,0,0
Lakshadweep,0,2013,Male,6 months less than 1 Yr.,0,0,0,0
Lakshadweep,0,2013,Male,3 less than 6 months,0,0,0,0
Lakshadweep,0,2013,Male,10  Less than 3 months,0,0,0,0
Pondicherry,0,2013,Male,Capital Punishment,0,0,0,0
Pondicherry,0,2013,Male,Life Imprisonment,0,7,51,10
Pondicherry,0,2013,Male,10-13 Plus years,0,1,1,1
Pondicherry,0,2013,Male,7-9 Plus years,0,0,6,2
Pondicherry,0,2013,Male,5-6 Plus years,0,0,0,0
Pondicherry,0,2013,Male,2-4 Plus years,0,0,1,0
Pondicherry,0,2013,Male,1 Less than 2 years,0,0,0,0
Pondicherry,0,2013,Male,6 months less than 1 Yr.,0,2,0,0
Pondicherry,0,2013,Male,3 less than 6 months,0,0,5,0
Pondicherry,0,2013,Male,10  Less than 3 months,0,1,0,1
Andhra Pradesh,1,2001,Female,Capital Punishment,0,0,0,0
Andhra Pradesh,1,2001,Female,Life Imprisonment,0,19,28,10
Andhra Pradesh,1,2001,Female,10-13 Plus years,0,1,0,1
Andhra Pradesh,1,2001,Female,7-9 Plus years,0,0,1,6
Andhra Pradesh,1,2001,Female,5-6 Plus years,0,1,4,0
Andhra Pradesh,1,2001,Female,2-4 Plus years,0,0,5,2
Andhra Pradesh,1,2001,Female,1 Less than 2 years,0,0,6,0
Andhra Pradesh,1,2001,Female,6 months less than 1 Yr.,0,1,5,0
Andhra Pradesh,1,2001,Female,3 - 6 months,0,3,0,2
Andhra Pradesh,1,2001,Female,Less than 3 months,0,3,1,3
Andhra Pradesh,1,2002,Female,Capital Punishment,0,0,0,0
Andhra Pradesh,1,2002,Female,Life Imprisonment,0,27,38,18
Andhra Pradesh,1,2002,Female,10-13 Plus years,0,0,2,1
Andhra Pradesh,1,2002,Female,7-9 Plus years,0,1,0,6
Andhra Pradesh,1,2002,Female,5-6 Plus years,0,1,2,0
Andhra Pradesh,1,2002,Female,2-4 Plus years,0,1,10,4
Andhra Pradesh,1,2002,Female,1 Less than 2 years,0,5,8,3
Andhra Pradesh,1,2002,Female,6 months less than 1 Yr.,0,3,6,1
Andhra Pradesh,1,2002,Female,3 - 6 months,0,4,4,2
Andhra Pradesh,1,2002,Female,Less than 3 months,0,2,1,1
Andhra Pradesh,1,2003,Female,Capital Punishment,0,0,0,0
Andhra Pradesh,1,2003,Female,Life Imprisonment,0,22,38,29
Andhra Pradesh,1,2003,Female,10-13 Plus years,0,0,1,0
Andhra Pradesh,1,2003,Female,7-9 Plus years,0,3,2,7
Andhra Pradesh,1,2003,Female,5-6 Plus years,0,1,4,2
Andhra Pradesh,1,2003,Female,2-4 Plus years,0,2,4,0
Andhra Pradesh,1,2003,Female,1 Less than 2 years,0,5,7,3
Andhra Pradesh,1,2003,Female,6 months less than 1 Yr.,0,6,4,4
Andhra Pradesh,1,2003,Female,3 - 6 months,0,5,6,1
Andhra Pradesh,1,2003,Female,Less than 3 months,0,9,7,0
Andhra Pradesh,1,2004,Female,Capital Punishment,0,0,0,0
Andhra Pradesh,1,2004,Female,Life Imprisonment,0,25,64,30
Andhra Pradesh,1,2004,Female,10-13 Plus years,0,0,0,0
Andhra Pradesh,1,2004,Female,7-9 Plus years,0,1,2,5
Andhra Pradesh,1,2004,Female,5-6 Plus years,0,0,5,3
Andhra Pradesh,1,2004,Female,2-4 Plus years,0,0,6,3
Andhra Pradesh,1,2004,Female,1 Less than 2 years,0,15,1,1
Andhra Pradesh,1,2004,Female,6 months less than 1 Yr.,0,5,10,1
Andhra Pradesh,1,2004,Female,3 - 6 months,0,2,4,0
Andhra Pradesh,1,2004,Female,Less than 3 months,0,5,8,1
Andhra Pradesh,1,2005,Female,Capital Punishment,0,0,0,0
Andhra Pradesh,1,2005,Female,Life Imprisonment,0,2,79,5
Andhra Pradesh,1,2005,Female,10-13 Plus years,0,0,1,0
Andhra Pradesh,1,2005,Female,7-9 Plus years,0,1,1,1
Andhra Pradesh,1,2005,Female,5-6 Plus years,0,0,2,1
Andhra Pradesh,1,2005,Female,2-4 Plus years,0,3,15,4
Andhra Pradesh,1,2005,Female,1 Less than 2 years,0,4,16,11
Andhra Pradesh,1,2005,Female,6 months less than 1 Yr.,0,8,12,1
Andhra Pradesh,1,2005,Female,3 - 6 months,0,4,11,11
Andhra Pradesh,1,2005,Female,Less than 3 months,0,0,5,0
Andhra Pradesh,1,2006,Female,Capital Punishment,0,0,0,0
Andhra Pradesh,1,2006,Female,Life Imprisonment,0,25,48,3
Andhra Pradesh,1,2006,Female,10-13 Plus years,0,9,4,0
Andhra Pradesh,1,2006,Female,7-9 Plus years,0,2,2,5
Andhra Pradesh,1,2006,Female,5-6 Plus years,0,3,4,1
Andhra Pradesh,1,2006,Female,2-4 Plus years,0,3,7,3
Andhra Pradesh,1,2006,Female,1 Less than 2 years,0,8,11,3
Andhra Pradesh,1,2006,Female,6 months less than 1 Yr.,0,4,14,2
Andhra Pradesh,1,2006,Female,3 - 6 months,0,4,6,7
Andhra Pradesh,1,2006,Female,Less than 3 months,0,5,16,8
Andhra Pradesh,1,2007,Female,Capital Punishment,0,0,0,0
Andhra Pradesh,1,2007,Female,Life Imprisonment,0,39,66,28
Andhra Pradesh,1,2007,Female,10-13 Plus years,0,9,16,6
Andhra Pradesh,1,2007,Female,7-9 Plus years,0,0,11,0
Andhra Pradesh,1,2007,Female,5-6 Plus years,0,4,5,4
Andhra Pradesh,1,2007,Female,2-4 Plus years,0,5,8,6
Andhra Pradesh,1,2007,Female,1 Less than 2 years,0,5,8,3
Andhra Pradesh,1,2007,Female,6 months less than 1 Yr.,0,6,1,2
Andhra Pradesh,1,2007,Female,3 - 6 months,0,0,0,0
Andhra Pradesh,1,2007,Female,Less than 3 months,0,0,0,0
Andhra Pradesh,1,2008,Female,Capital Punishment,0,0,0,0
Andhra Pradesh,1,2008,Female,Life Imprisonment,0,22,106,28
Andhra Pradesh,1,2008,Female,10-13 Plus years,0,0,4,0
Andhra Pradesh,1,2008,Female,7-9 Plus years,0,3,10,2
Andhra Pradesh,1,2008,Female,5-6 Plus years,0,0,3,0
Andhra Pradesh,1,2008,Female,2-4 Plus years,0,8,13,5
Andhra Pradesh,1,2008,Female,1 Less than 2 years,0,3,8,1
Andhra Pradesh,1,2008,Female,6 months less than 1 Yr.,0,0,1,0
Andhra Pradesh,1,2008,Female,3 - 6 months,0,1,5,0
Andhra Pradesh,1,2008,Female,Less than 3 months,0,0,0,0
Andhra Pradesh,1,2009,Female,Capital Punishment,0,0,0,0
Andhra Pradesh,1,2009,Female,Life Imprisonment,0,55,59,19
Andhra Pradesh,1,2009,Female,10-13 Plus years,0,6,4,0
Andhra Pradesh,1,2009,Female,7-9 Plus years,0,3,10,0
Andhra Pradesh,1,2009,Female,5-6 Plus years,0,1,5,0
Andhra Pradesh,1,2009,Female,2-4 Plus years,0,7,2,3
Andhra Pradesh,1,2009,Female,1 Less than 2 years,0,5,3,1
Andhra Pradesh,1,2009,Female,6 months less than 1 Yr.,0,2,1,0
Andhra Pradesh,1,2009,Female,3 - 6 months,0,1,5,2
Andhra Pradesh,1,2009,Female,Less than 3 months,0,2,1,0
Andhra Pradesh,1,2010,Female,Capital Punishment,0,0,0,0
Andhra Pradesh,1,2010,Female,Life Imprisonment,0,42,77,46
Andhra Pradesh,1,2010,Female,10-13 Plus years,0,2,7,1
Andhra Pradesh,1,2010,Female,7-9 Plus years,0,3,7,3
Andhra Pradesh,1,2010,Female,5-6 Plus years,0,0,1,0
Andhra Pradesh,1,2010,Female,2-4 Plus years,0,8,10,3
Andhra Pradesh,1,2010,Female,1 Less than 2 years,0,4,2,2
Andhra Pradesh,1,2010,Female,6 months less than 1 Yr.,0,4,1,0
Andhra Pradesh,1,2010,Female,3 - 6 months,0,2,1,0
Andhra Pradesh,1,2010,Female,Less than 3 months,0,2,3,0
Andhra Pradesh,1,2011,Female,Capital Punishment,0,0,0,0
Andhra Pradesh,1,2011,Female,Life Imprisonment,0,30,97,60
Andhra Pradesh,1,2011,Female,10-13 Plus years,0,2,10,1
Andhra Pradesh,1,2011,Female,7-9 Plus years,0,1,13,1
Andhra Pradesh,1,2011,Female,5-6 Plus years,0,0,8,1
Andhra Pradesh,1,2011,Female,2-4 Plus years,0,2,10,3
Andhra Pradesh,1,2011,Female,1 Less than 2 years,0,0,7,0
Andhra Pradesh,1,2011,Female,6 months less than 1 Yr.,0,1,0,1
Andhra Pradesh,1,2011,Female,3 - 6 months,0,5,5,0
Andhra Pradesh,1,2011,Female,Less than 3 months,0,0,3,0
Andhra Pradesh,1,2012,Female,Capital Punishment,0,0,0,0
Andhra Pradesh,1,2012,Female,Life Imprisonment,0,26,141,57
Andhra Pradesh,1,2012,Female,10-13 Plus years,0,2,8,0
Andhra Pradesh,1,2012,Female,7-9 Plus years,0,0,7,0
Andhra Pradesh,1,2012,Female,5-6 Plus years,0,2,6,0
Andhra Pradesh,1,2012,Female,2-4 Plus years,0,2,10,0
Andhra Pradesh,1,2012,Female,1 Less than 2 years,0,0,8,0
Andhra Pradesh,1,2012,Female,6 months less than 1 Yr.,0,2,6,0
Andhra Pradesh,1,2012,Female,3 - 6 months,0,2,3,0
Andhra Pradesh,1,2012,Female,Less than 3 months,0,0,3,0
Arunachal Pradesh,1,2009,Female,Capital Punishment,0,0,0,0
Arunachal Pradesh,1,2009,Female,Life Imprisonment,0,0,0,0
Arunachal Pradesh,1,2009,Female,10-13 Plus years,0,0,0,0
Arunachal Pradesh,1,2009,Female,7-9 Plus years,0,0,0,0
Arunachal Pradesh,1,2009,Female,5-6 Plus years,0,0,0,0
Arunachal Pradesh,1,2009,Female,2-4 Plus years,0,0,0,0
Arunachal Pradesh,1,2009,Female,1 Less than 2 years,0,0,0,0
Arunachal Pradesh,1,2009,Female,6 months less than 1 Yr.,0,0,0,0
Arunachal Pradesh,1,2009,Female,3 - 6 months,0,0,0,0
Arunachal Pradesh,1,2009,Female,Less than 3 months,0,0,0,0
Arunachal Pradesh,1,2010,Female,Capital Punishment,0,0,0,0
Arunachal Pradesh,1,2010,Female,Life Imprisonment,0,0,0,0
Arunachal Pradesh,1,2010,Female,10-13 Plus years,0,0,0,0
Arunachal Pradesh,1,2010,Female,7-9 Plus years,0,0,0,0
Arunachal Pradesh,1,2010,Female,5-6 Plus years,0,0,0,0
Arunachal Pradesh,1,2010,Female,2-4 Plus years,0,0,0,0
Arunachal Pradesh,1,2010,Female,1 Less than 2 years,0,0,0,0
Arunachal Pradesh,1,2010,Female,6 months less than 1 Yr.,0,0,0,0
Arunachal Pradesh,1,2010,Female,3 - 6 months,0,0,0,0
Arunachal Pradesh,1,2010,Female,Less than 3 months,0,0,0,0
Arunachal Pradesh,1,2011,Female,Capital Punishment,0,0,0,0
Arunachal Pradesh,1,2011,Female,Life Imprisonment,0,0,0,0
Arunachal Pradesh,1,2011,Female,10-13 Plus years,0,0,0,0
Arunachal Pradesh,1,2011,Female,7-9 Plus years,0,0,0,0
Arunachal Pradesh,1,2011,Female,5-6 Plus years,0,0,0,0
Arunachal Pradesh,1,2011,Female,2-4 Plus years,0,0,0,0
Arunachal Pradesh,1,2011,Female,1 Less than 2 years,0,0,0,0
Arunachal Pradesh,1,2011,Female,6 months less than 1 Yr.,0,0,0,0
Arunachal Pradesh,1,2011,Female,3 - 6 months,0,0,0,0
Arunachal Pradesh,1,2011,Female,Less than 3 months,0,0,0,0
Arunachal Pradesh,1,2012,Female,Capital Punishment,0,0,0,0
Arunachal Pradesh,1,2012,Female,Life Imprisonment,0,0,0,0
Arunachal Pradesh,1,2012,Female,10-13 Plus years,0,0,0,0
Arunachal Pradesh,1,2012,Female,7-9 Plus years,0,0,0,0
Arunachal Pradesh,1,2012,Female,5-6 Plus years,0,0,0,0
Arunachal Pradesh,1,2012,Female,2-4 Plus years,0,0,0,0
Arunachal Pradesh,1,2012,Female,1 Less than 2 years,0,0,0,0
Arunachal Pradesh,1,2012,Female,6 months less than 1 Yr.,0,0,0,0
Arunachal Pradesh,1,2012,Female,3 - 6 months,0,0,0,0
Arunachal Pradesh,1,2012,Female,Less than 3 months,0,0,0,0
Assam,1,2001,Female,Capital Punishment,0,0,0,0
Assam,1,2001,Female,Life Imprisonment,0,7,23,0
Assam,1,2001,Female,10-13 Plus years,0,0,2,2
Assam,1,2001,Female,7-9 Plus years,0,1,3,0
Assam,1,2001,Female,5-6 Plus years,0,1,0,0
Assam,1,2001,Female,2-4 Plus years,0,5,0,0
Assam,1,2001,Female,1 Less than 2 years,0,0,0,0
Assam,1,2001,Female,6 months less than 1 Yr.,0,2,0,0
Assam,1,2001,Female,3 - 6 months,0,0,1,0
Assam,1,2001,Female,Less than 3 months,0,0,0,0
Assam,1,2002,Female,Capital Punishment,0,0,0,0
Assam,1,2002,Female,Life Imprisonment,0,5,37,1
Assam,1,2002,Female,10-13 Plus years,0,0,0,0
Assam,1,2002,Female,7-9 Plus years,0,0,4,1
Assam,1,2002,Female,5-6 Plus years,0,0,1,0
Assam,1,2002,Female,2-4 Plus years,0,2,3,0
Assam,1,2002,Female,1 Less than 2 years,0,0,0,0
Assam,1,2002,Female,6 months less than 1 Yr.,0,0,0,0
Assam,1,2002,Female,3 - 6 months,0,0,0,0
Assam,1,2002,Female,Less than 3 months,0,0,0,0
Assam,1,2003,Female,Capital Punishment,0,0,0,0
Assam,1,2003,Female,Life Imprisonment,0,6,30,2
Assam,1,2003,Female,10-13 Plus years,0,1,12,3
Assam,1,2003,Female,7-9 Plus years,0,2,4,0
Assam,1,2003,Female,5-6 Plus years,0,2,2,0
Assam,1,2003,Female,2-4 Plus years,0,1,5,1
Assam,1,2003,Female,1 Less than 2 years,0,0,0,0
Assam,1,2003,Female,6 months less than 1 Yr.,0,0,0,0
Assam,1,2003,Female,3 - 6 months,0,0,0,0
Assam,1,2003,Female,Less than 3 months,0,1,0,0
Assam,1,2004,Female,Capital Punishment,0,0,0,0
Assam,1,2004,Female,Life Imprisonment,0,12,47,3
Assam,1,2004,Female,10-13 Plus years,0,0,5,2
Assam,1,2004,Female,7-9 Plus years,0,0,2,1
Assam,1,2004,Female,5-6 Plus years,0,0,1,0
Assam,1,2004,Female,2-4 Plus years,0,1,3,0
Assam,1,2004,Female,1 Less than 2 years,0,0,0,0
Assam,1,2004,Female,6 months less than 1 Yr.,0,0,0,0
Assam,1,2004,Female,3 - 6 months,0,0,0,0
Assam,1,2004,Female,Less than 3 months,0,0,0,0
Assam,1,2005,Female,Capital Punishment,0,0,0,0
Assam,1,2005,Female,Life Imprisonment,0,18,34,6
Assam,1,2005,Female,10-13 Plus years,0,0,0,0
Assam,1,2005,Female,7-9 Plus years,0,1,4,1
Assam,1,2005,Female,5-6 Plus years,0,2,5,0
Assam,1,2005,Female,2-4 Plus years,0,0,5,0
Assam,1,2005,Female,1 Less than 2 years,0,0,1,0
Assam,1,2005,Female,6 months less than 1 Yr.,0,0,0,1
Assam,1,2005,Female,3 - 6 months,0,0,0,0
Assam,1,2005,Female,Less than 3 months,0,0,0,0
Assam,1,2006,Female,Capital Punishment,0,0,0,0
Assam,1,2006,Female,Life Imprisonment,0,18,26,6
Assam,1,2006,Female,10-13 Plus years,0,3,6,0
Assam,1,2006,Female,7-9 Plus years,0,4,2,1
Assam,1,2006,Female,5-6 Plus years,0,8,2,0
Assam,1,2006,Female,2-4 Plus years,0,3,4,0
Assam,1,2006,Female,1 Less than 2 years,0,0,1,0
Assam,1,2006,Female,6 months less than 1 Yr.,0,0,0,0
Assam,1,2006,Female,3 - 6 months,0,0,0,0
Assam,1,2006,Female,Less than 3 months,0,0,0,0
Assam,1,2007,Female,Capital Punishment,0,0,0,0
Assam,1,2007,Female,Life Imprisonment,0,17,37,15
Assam,1,2007,Female,10-13 Plus years,0,2,4,0
Assam,1,2007,Female,7-9 Plus years,0,4,4,0
Assam,1,2007,Female,5-6 Plus years,0,2,3,0
Assam,1,2007,Female,2-4 Plus years,0,2,4,0
Assam,1,2007,Female,1 Less than 2 years,0,0,1,0
Assam,1,2007,Female,6 months less than 1 Yr.,0,2,0,0
Assam,1,2007,Female,3 - 6 months,0,0,0,0
Assam,1,2007,Female,Less than 3 months,0,2,1,0
Assam,1,2008,Female,Capital Punishment,0,0,0,0
Assam,1,2008,Female,Life Imprisonment,0,13,19,15
Assam,1,2008,Female,10-13 Plus years,0,4,3,2
Assam,1,2008,Female,7-9 Plus years,0,6,3,5
Assam,1,2008,Female,5-6 Plus years,0,2,2,3
Assam,1,2008,Female,2-4 Plus years,0,2,5,0
Assam,1,2008,Female,1 Less than 2 years,0,1,4,0
Assam,1,2008,Female,6 months less than 1 Yr.,0,2,0,0
Assam,1,2008,Female,3 - 6 months,0,2,0,0
Assam,1,2008,Female,Less than 3 months,0,3,2,0
Assam,1,2009,Female,Capital Punishment,0,0,0,0
Assam,1,2009,Female,Life Imprisonment,0,8,27,9
Assam,1,2009,Female,10-13 Plus years,0,4,5,2
Assam,1,2009,Female,7-9 Plus years,0,6,3,2
Assam,1,2009,Female,5-6 Plus years,0,3,6,0
Assam,1,2009,Female,2-4 Plus years,0,1,8,1
Assam,1,2009,Female,1 Less than 2 years,0,1,3,0
Assam,1,2009,Female,6 months less than 1 Yr.,0,2,0,0
Assam,1,2009,Female,3 - 6 months,0,0,1,0
Assam,1,2009,Female,Less than 3 months,0,0,0,0
Assam,1,2010,Female,Capital Punishment,0,0,0,0
Assam,1,2010,Female,Life Imprisonment,0,11,48,7
Assam,1,2010,Female,10-13 Plus years,0,4,6,0
Assam,1,2010,Female,7-9 Plus years,0,6,4,4
Assam,1,2010,Female,5-6 Plus years,0,2,4,0
Assam,1,2010,Female,2-4 Plus years,0,0,0,0
Assam,1,2010,Female,1 Less than 2 years,0,2,0,0
Assam,1,2010,Female,6 months less than 1 Yr.,0,0,0,0
Assam,1,2010,Female,3 - 6 months,0,0,0,0
Assam,1,2010,Female,Less than 3 months,0,0,0,0
Assam,1,2011,Female,Capital Punishment,0,0,0,0
Assam,1,2011,Female,Life Imprisonment,0,14,38,8
Assam,1,2011,Female,10-13 Plus years,0,3,8,0
Assam,1,2011,Female,7-9 Plus years,0,3,5,2
Assam,1,2011,Female,5-6 Plus years,0,2,6,0
Assam,1,2011,Female,2-4 Plus years,0,0,0,0
Assam,1,2011,Female,1 Less than 2 years,0,2,0,0
Assam,1,2011,Female,6 months less than 1 Yr.,0,0,0,0
Assam,1,2011,Female,3 - 6 months,0,0,0,0
Assam,1,2011,Female,Less than 3 months,0,0,0,0
Assam,1,2012,Female,Capital Punishment,0,0,0,0
Assam,1,2012,Female,Life Imprisonment,0,21,38,9
Assam,1,2012,Female,10-13 Plus years,0,5,9,0
Assam,1,2012,Female,7-9 Plus years,0,4,6,3
Assam,1,2012,Female,5-6 Plus years,0,3,7,0
Assam,1,2012,Female,2-4 Plus years,0,0,0,0
Assam,1,2012,Female,1 Less than 2 years,0,3,0,0
Assam,1,2012,Female,6 months less than 1 Yr.,0,0,0,0
Assam,1,2012,Female,3 - 6 months,0,0,0,0
Assam,1,2012,Female,Less than 3 months,0,0,0,0
Bihar,1,2001,Female,Capital Punishment,0,0,0,0
Bihar,1,2001,Female,Life Imprisonment,0,4,10,24
Bihar,1,2001,Female,10-13 Plus years,0,0,3,0
Bihar,1,2001,Female,7-9 Plus years,0,1,0,0
Bihar,1,2001,Female,5-6 Plus years,0,6,0,0
Bihar,1,2001,Female,2-4 Plus years,0,0,12,10
Bihar,1,2001,Female,1 Less than 2 years,0,2,4,0
Bihar,1,2001,Female,6 months less than 1 Yr.,0,0,2,0
Bihar,1,2001,Female,3 - 6 months,0,0,0,0
Bihar,1,2001,Female,Less than 3 months,0,0,0,0
Bihar,1,2002,Female,Capital Punishment,0,0,0,0
Bihar,1,2002,Female,Life Imprisonment,0,8,46,8
Bihar,1,2002,Female,10-13 Plus years,0,3,18,2
Bihar,1,2002,Female,7-9 Plus years,0,4,2,0
Bihar,1,2002,Female,5-6 Plus years,0,5,2,2
Bihar,1,2002,Female,2-4 Plus years,0,1,2,0
Bihar,1,2002,Female,1 Less than 2 years,0,1,0,0
Bihar,1,2002,Female,6 months less than 1 Yr.,0,0,1,0
Bihar,1,2002,Female,3 - 6 months,0,0,0,0
Bihar,1,2002,Female,Less than 3 months,0,0,0,0
Bihar,1,2003,Female,Capital Punishment,0,0,0,0
